"전국","남자","25~29세",346007,1851,119,82748,3132,1999,17380,40313,16455,26045,23234,10522,3810,26081,13404,24856,19894,16244,8949,8802,27,142,-
"전국","남자","30~34세",351643,2134,167,89437,3116,1890,19592,44436,17704,20147,24936,12014,4703,27361,13915,22916,17581,12636,7624,9157,3,174,-
"전국","남자","35~39세",285438,2745,200,75039,1652,1680,22679,38891,17457,16882,18016,8344,3994,17556,12752,13968,11349,7831,5725,8556,-,122,-
"전국","남자","40~44세",237666,3363,192,59574,1393,1867,25906,31615,17460,13483,11126,5556,4624,12201,11152,11413,8937,5418,4192,8021,30,143,-
"전국","남자","45~49세",252597,5561,348,56139,1750,2118,37249,31274,21313,12384,10099,6133,5353,10660,13442,11506,8266,5190,4167,9531,15,99,-
"전국","남자","50~54세",240915,8818,303,49570,1985,2267,41794,26625,22856,11062,5099,5633,5690,8128,13594,11713,7180,5219,3593,9560,18,208,-
"전국","남자","55~59세",215411,12607,343,41511,1408,2291,38225,20688,22852,9257,3117,3899,5496,6113,14309,9967,6263,5041,3223,8589,23,189,-
"전국","남자","60~64세",165357,15531,237,26438,627,1418,27650,14613,20215,6399,1626,1783,6151,4670,12467,6623,4715,3969,2413,7566,31,215,-
"전국","남자","65~69세",84120,11751,139,9974,207,589,10286,7442,10469,3265,609,800,4862,2222,6863,4436,1867,2785,1361,4099,15,79,-
"전국","남자","70세 이상",68019,17623,95,4577,85,282,3986,5366,5262,2139,348,534,4333,1293,4278,6474,1792,5328,832,3358,23,11,-
"전국","여자","합계",1755934,58199,504,179582,3619,3965,30079,220722,30810,223561,58211,61600,32604,86819,78941,105354,167168,276175,44096,86361,6639,925,-
"전국","여자","15~19세",11772,41,-,1019,33,2,97,1797,215,4424,192,153,48,357,228,306,1093,405,545,780,37,-,-
"전국","여자","20~24세",155498,185,39,13486,459,191,1676,19402,2777,27812,6599,4274,1171,10721,4504,4803,19033,24673,5838,7675,141,39,-
"전국","여자","25~29세",289571,493,70,33562,1115,560,3969,34673,7228,21001,18560,10941,2509,26061,9632,15471,32443,51672,7707,11497,191,216,-
"전국","여자","30~34세",193440,456,44,23769,530,282,3303,26348,4073,12711,12275,8135,2049,17871,7442,11870,23170,25741,5321,7877,73,100,-
"전국","여자","35~39세",145533,564,77,17476,318,371,3234,21334,2987,12183,7446,6803,1876,10724,5953,6978,18821,16373,4125,7697,113,80,-
"전국","여자","40~44세",122812,611,52,14556,218,283,3187,18340,2335,11958,4863,5988,2340,7032,5730,5575,16433,12985,3302,6805,123,96,-
"전국","여자","45~49세",134985,1000,15,16301,227,327,3380,20796,2404,17333,3413,6656,3516,5255,5874,5489,16396,14968,3637,7681,246,71,-
"전국","여자","50~54세",142067,2169,48,17634,211,301,3531,19867,2431,24024,2090,5762,3660,3544,5923,6050,14335,18152,3583,8174,473,105,-
"전국","여자","55~59세",159614,4388,49,18197,199,471,3223,20435,2632,32729,1291,5313,4184,2322,7822,5800,11158,24779,4076,9257,1193,96,-
"전국","여자","60~64세",158745,8102,57,13597,203,643,2731,18403,2055,33625,832,4470,4710,1735,10816,6878,6224,28184,3189,9990,2225,76,-
"전국","여자","65~69세",97362,10036,27,6119,72,288,1032,9477,1001,16337,388,1856,3407,719,8251,6938,3193,20798,1561,4637,1185,40,-
"전국","여자","70세 이상",144535,30154,26,3866,34,246,716,9850,672,9424,262,1249,3134,478,6766,29196,4869,37445,1212,4291,639,6,-
"동부","계","합계",3327975,24554,1472,534900,13672,15303,228890,433872,177234,300902,151907,108668,72490,189529,172751,165655,223863,291072,74332,139034,6324,1551,-
"동부","계","15~19세",17219,46,-,2072,126,9,328,2506,654,5653,495,231,69,589,452,542,1447,442,682,839,37,-,-
"동부","계","20~24세",222348,320,36,26602,936,581,5115,28968,6778,41084,9894,5409,1898,13338,7204,6985,23460,25074,8610,9855,143,58,-
"동부","계","25~29세",563680,1205,141,94848,2923,2035,18716,70220,21675,43379,40469,20306,6018,49142,21337,29401,45731,61920,14895,18874,195,250,-
"동부","계","30~34세",479832,1110,172,91092,2627,1744,20006,65939,19502,29446,35837,19178,6326,42579,19480,27267,35353,34788,11389,15747,66,184,-
"동부","계","35~39세",370492,1217,162,72342,1418,1543,21988,54523,17409,25331,24278,14180,5327,26267,16743,16393,26575,21565,8438,14550,106,137,-
"동부","계","40~44세",301593,1220,158,56737,1153,1603,24517,43965,16706,21180,14963,10660,6342,17478,14851,12895,22144,15988,6103,12609,143,178,-
"동부","계","45~49세",314705,1850,179,54693,1369,1733,33272,44672,19725,24314,12533,11546,7744,14121,16582,12520,20466,16884,5945,14224,247,86,-
"동부","계","50~54세",298350,2470,163,49270,1391,1734,36350,38907,21007,27064,6375,9946,8087,10116,16333,12730,17436,18737,5545,13999,457,233,-
"동부","계","55~59세",280236,3151,204,42968,938,1938,32532,33699,20836,31460,3693,7885,8177,6744,17942,11029,13453,23228,5395,13691,1089,184,-
"동부","계","60~64세",236273,3996,123,27662,540,1445,23631,26525,18396,29909,2017,5401,9007,5252,19416,9406,8752,25113,4019,13385,2123,155,-
"동부","계","65~69세",124457,3059,83,10921,184,604,8805,13019,9508,14126,871,2373,7004,2419,12934,7245,3937,17975,1981,6202,1128,79,-
"동부","계","70세 이상",118790,4910,51,5693,67,334,3630,10929,5038,7956,482,1553,6491,1484,9477,19242,5109,29358,1330,5059,590,7,-
"동부","남자","합계",1869611,14947,1142,388534,10982,12172,202885,237061,149540,118211,95667,51711,43617,107850,100791,90820,79895,59875,37840,65004,173,894,-
"동부","남자","15~19세",6821,24,-,1352,98,7,243,881,452,1679,331,78,37,248,226,289,435,92,222,127,-,-,-
"동부","남자","20~24세",81357,219,8,15366,598,410,3647,10751,4124,15549,3581,1388,784,3255,2928,3696,7019,1943,3530,2526,7,28,-
"동부","남자","25~29세",297654,862,101,65744,2133,1569,15035,37096,14841,23885,22333,9913,3612,24201,12162,17307,17127,13744,7943,7933,27,86,-
"동부","남자","30~34세",303052,816,128,70591,2212,1482,17034,40859,15687,18013,23807,11416,4391,25546,12365,17452,14842,11145,6815,8337,3,111,-
"동부","남자","35~39세",239556,885,112,57566,1175,1246,19078,34812,14723,14663,17050,7717,3635,16112,11051,10490,9774,6917,4961,7492,-,97,-
"동부","남자","40~44세",193765,934,124,44784,974,1377,21720,27249,14676,11240,10268,5003,4191,10953,9573,8276,7632,4594,3431,6641,27,98,-
"동부","남자","45~49세",200512,1440,166,41620,1202,1480,30439,26320,17612,10201,9302,5502,4687,9353,11272,8035,6642,4386,3109,7700,7,37,-
"동부","남자","50~54세",183140,1789,122,35539,1225,1516,33429,21897,18938,8356,4423,4927,4964,6920,11186,7935,5420,4272,2697,7414,18,153,-
"동부","남자","55~59세",155291,2007,170,28909,789,1587,29888,16513,18640,6710,2524,3248,4600,4802,11079,6569,4639,3895,2171,6403,23,125,-
"동부","남자","60~64세",114075,2385,98,17534,394,932,21348,11299,16654,4408,1278,1398,4925,3655,9743,4166,3600,3057,1577,5485,30,109,-
"동부","남자","65~69세",55458,1491,76,6489,138,378,7949,5424,8705,2199,511,691,4069,1749,5636,2769,1418,2087,843,2775,15,46,-
"동부","남자","70세 이상",38930,2095,37,3040,44,188,3075,3960,4488,1308,259,430,3722,1056,3570,3836,1347,3743,541,2171,16,4,-
"동부","여자","합계",1458364,9607,330,146366,2690,3131,26005,196811,27694,182691,56240,56957,28873,81679,71960,74835,143968,231197,36492,74030,6151,657,-
"동부","여자","15~19세",10398,22,-,720,28,2,85,1625,202,3974,164,153,32,341,226,253,1012,350,460,712,37,-,-
"동부","여자","20~24세",140991,101,28,11236,338,171,1468,18217,2654,25535,6313,4021,1114,10083,4276,3289,16441,23131,5080,7329,136,30,-
"동부","여자","25~29세",266026,343,40,29104,790,466,3681,33124,6834,19494,18136,10393,2406,24941,9175,12094,28604,48176,6952,10941,168,164,-
"동부","여자","30~34세",176780,294,44,20501,415,262,2972,25080,3815,11433,12030,7762,1935,17033,7115,9815,20511,23643,4574,7410,63,73,-
"동부","여자","35~39세",130936,332,50,14776,243,297,2910,19711,2686,10668,7228,6463,1692,10155,5692,5903,16801,14648,3477,7058,106,40,-
"동부","여자","40~44세",107828,286,34,11953,179,226,2797,16716,2030,9940,4695,5657,2151,6525,5278,4619,14512,11394,2672,5968,116,80,-
"동부","여자","45~49세",114193,410,13,13073,167,253,2833,18352,2113,14113,3231,6044,3057,4768,5310,4485,13824,12498,2836,6524,240,49,-
"동부","여자","50~54세",115210,681,41,13731,166,218,2921,17010,2069,18708,1952,5019,3123,3196,5147,4795,12016,14465,2848,6585,439,80,-
"동부","여자","55~59세",124945,1144,34,14059,149,351,2644,17186,2196,24750,1169,4637,3577,1942,6863,4460,8814,19333,3224,7288,1066,59,-
"동부","여자","60~64세",122198,1611,25,10128,146,513,2283,15226,1742,25501,739,4003,4082,1597,9673,5240,5152,22056,2442,7900,2093,46,-
"동부","여자","65~69세",68999,1568,7,4432,46,226,856,7595,803,11927,360,1682,2935,670,7298,4476,2519,15888,1138,3427,1113,33,-
"동부","여자","70세 이상",79860,2815,14,2653,23,146,555,6969,550,6648,223,1123,2769,428,5907,15406,3762,25615,789,2888,574,3,-
"읍부","계","합계",398598,24319,658,97969,3313,3220,28121,35028,18368,32234,5772,5890,5468,10995,15269,34585,23138,30547,8469,14313,288,634,-
"읍부","계","15~19세",1794,33,23,615,5,13,44,191,47,415,23,8,16,28,-,76,73,52,70,62,-,-,-
"읍부","계","20~24세",19207,164,20,4772,298,66,520,1617,411,2403,334,306,77,751,459,2233,2257,1272,716,508,5,18,-
"읍부","계","25~29세",47021,383,47,14682,672,414,1805,3170,1354,2234,1001,926,183,2164,1170,6566,4335,3721,1089,1012,23,70,-
"읍부","계","30~34세",42262,589,25,14512,561,302,1794,3297,1442,2142,1038,592,272,1862,1223,4739,3547,2413,971,870,4,67,-
"읍부","계","35~39세",38583,685,66,13349,316,351,2535,3764,1989,2331,909,590,356,1212,1275,2863,2223,1792,840,1076,7,54,-
"읍부","계","40~44세",35417,712,60,11035,237,305,2758,3759,2010,2428,710,529,376,1052,1239,2437,1927,1579,815,1394,10,45,-
"읍부","계","45~49세",41927,1222,105,10943,318,431,4135,4508,2561,3097,612,753,692,1113,1630,2421,2585,2001,1070,1657,-,73,-
"읍부","계","50~54세",43544,1980,97,10467,399,434,4825,3962,2424,4190,475,780,728,871,1778,2381,2157,2618,830,2080,23,45,-
"읍부","계","55~59세",43285,3086,80,8430,301,430,4607,3607,2483,4834,335,719,721,952,2339,2018,1905,3498,910,1875,68,87,-
"읍부","계","60~64세",35825,4023,62,5769,149,271,3284,3338,2082,4216,206,397,881,589,2078,1595,900,3476,587,1717,73,132,-
"읍부","계","65~69세",21020,3557,30,2274,46,149,1190,1907,1069,2396,70,146,642,247,1205,1639,522,2488,345,1017,48,33,-
"읍부","계","70세 이상",28713,7885,43,1121,11,54,624,1908,496,1548,59,144,524,154,873,5617,707,5637,226,1045,27,10,-
"읍부","남자","합계",248660,14620,552,77407,2851,2724,25612,21025,16392,11006,4441,2920,3293,7653,10890,19850,8974,6303,4335,7396,3,413,-
"읍부","남자","15~19세",994,31,23,452,-,13,32,88,34,189,10,8,-,12,-,41,27,2,19,13,-,-,-
"읍부","남자","20~24세",9499,141,9,3222,234,46,385,838,349,1014,123,74,38,302,294,1223,619,105,232,242,-,9,-
"읍부","남자","25~29세",30591,311,17,11506,519,325,1613,2115,1060,1291,709,488,115,1389,855,4095,1790,1145,617,599,-,32,-
"읍부","남자","30~34세",30901,512,25,12189,513,292,1614,2446,1316,1253,858,376,208,1272,1007,3289,1788,893,477,528,-,45,-
"읍부","남자","35~39세",29046,595,44,11496,286,298,2333,2700,1798,1396,738,374,242,877,1114,2143,903,560,471,657,-,21,-
"읍부","남자","40~44세",25917,589,42,9300,225,261,2480,2678,1803,1212,592,319,248,712,1002,1862,725,566,465,802,3,31,-
"읍부","남자","45~49세",28914,1033,103,8827,276,392,3805,2904,2348,1216,484,347,399,806,1270,1784,928,424,605,910,-,53,-
"읍부","남자","50~54세",28501,1582,92,8090,370,407,4464,2343,2202,1260,403,359,415,680,1289,1649,787,560,467,1050,-,32,-
"읍부","남자","55~59세",25887,2243,78,6126,276,338,4258,1897,2193,923,283,330,428,732,1713,1323,665,649,450,927,-,55,-
"읍부","남자","60~64세",19835,2759,58,4087,117,203,3016,1582,1904,579,152,146,518,518,1369,862,395,430,275,763,-,102,-
"읍부","남자","65~69세",9953,1953,23,1484,29,121,1087,876,967,377,50,36,372,227,614,617,160,292,169,473,-,26,-
"읍부","남자","70세 이상",8622,2871,38,628,6,28,525,558,418,296,39,63,310,126,363,962,187,677,88,432,-,7,-
"읍부","여자","합계",149938,9699,106,20562,462,496,2509,14003,1976,21228,1331,2970,2175,3342,4379,14735,14164,24244,4134,6917,285,221,-
"읍부","여자","15~19세",800,2,-,163,5,-,12,103,13,226,13,-,16,16,-,35,46,50,51,49,-,-,-
"읍부","여자","20~24세",9708,23,11,1550,64,20,135,779,62,1389,211,232,39,449,165,1010,1638,1167,484,266,5,9,-
"읍부","여자","25~29세",16430,72,30,3176,153,89,192,1055,294,943,292,438,68,775,315,2471,2545,2576,472,413,23,38,-
"읍부","여자","30~34세",11361,77,-,2323,48,10,180,851,126,889,180,216,64,590,216,1450,1759,1520,494,342,4,22,-
"읍부","여자","35~39세",9537,90,22,1853,30,53,202,1064,191,935,171,216,114,335,161,720,1320,1232,369,419,7,33,-
"읍부","여자","40~44세",9500,123,18,1735,12,44,278,1081,207,1216,118,210,128,340,237,575,1202,1013,350,592,7,14,-
"읍부","여자","45~49세",13013,189,2,2116,42,39,330,1604,213,1881,128,406,293,307,360,637,1657,1577,465,747,-,20,-
"읍부","여자","50~54세",15043,398,5,2377,29,27,361,1619,222,2930,72,421,313,191,489,732,1370,2058,363,1030,23,13,-
"읍부","여자","55~59세",17398,843,2,2304,25,92,349,1710,290,3911,52,389,293,220,626,695,1240,2849,460,948,68,32,-
"읍부","여자","60~64세",15990,1264,4,1682,32,68,268,1756,178,3637,54,251,363,71,709,733,505,3046,312,954,73,30,-
"읍부","여자","65~69세",11067,1604,7,790,17,28,103,1031,102,2019,20,110,270,20,591,1022,362,2196,176,544,48,7,-
"읍부","여자","70세 이상",20091,5014,5,493,5,26,99,1350,78,1252,20,81,214,28,510,4655,520,4960,138,613,27,3,-
"면부","계","합계",383329,91993,568,64310,3297,2367,22414,26186,12479,30619,2875,3843,4550,6606,10713,36172,16600,26441,7652,13265,219,160,-
"면부","계","15~19세",1251,26,3,412,4,9,24,107,87,327,16,-,-,12,2,45,77,9,69,22,-,-,-
"면부","계","20~24세",12246,320,8,2622,431,39,341,911,243,1485,162,56,47,386,231,2414,1401,453,514,181,-,1,-
"면부","계","25~29세",24877,756,1,6780,652,110,828,1596,654,1433,324,231,118,836,529,4360,2271,2275,672,413,-,38,-
"면부","계","30~34세",22989,891,14,7602,458,126,1095,1548,833,1270,336,379,154,791,654,2780,1851,1176,585,417,6,23,-
"면부","계","35~39세",21896,1407,49,6824,236,157,1390,1938,1046,1403,275,377,187,801,687,1690,1372,847,572,627,-,11,-
"면부","계","40~44세",23468,2042,26,6358,221,242,1818,2231,1079,1833,316,355,246,703,792,1656,1299,836,576,823,-,16,-
"면부","계","45~49세",30950,3489,79,6804,290,281,3222,2890,1431,2306,367,490,433,681,1104,2054,1611,1273,789,1331,14,11,-
"면부","계","50~54세",41088,6537,91,7467,406,400,4150,3623,1856,3832,339,669,535,685,1406,2652,1922,2016,801,1655,11,35,-
"면부","계","55~59세",51504,10758,108,8310,368,394,4309,3817,2165,5692,380,608,782,739,1850,2720,2063,3094,994,2280,59,14,-
"면부","계","60~64세",52004,15614,109,6604,141,345,3466,3153,1792,5899,235,455,973,564,1789,2500,1287,3564,996,2454,60,4,-
"면부","계","65~69세",36005,15171,53,2898,49,124,1323,1993,893,3080,56,137,623,275,975,2490,601,3120,596,1517,24,7,-
"면부","계","70세 이상",65051,34982,27,1629,41,140,448,2379,400,2059,69,86,452,133,694,10811,845,7778,488,1545,45,-,-
"면부","남자","합계",235697,53100,500,51656,2830,2029,20849,16278,11339,10977,2235,2170,2994,4808,8111,20388,7564,5707,4182,7851,16,113,-
"면부","남자","15~19세",677,9,3,276,4,9,24,38,87,103,1,-,-,12,-,27,42,4,35,3,-,-,-
"면부","남자","20~24세",7447,259,8,1922,374,39,268,505,182,597,87,35,29,197,168,1910,447,78,240,101,-,1,-
"면부","남자","25~29세",17762,678,1,5498,480,105,732,1102,554,869,192,121,83,491,387,3454,977,1355,389,270,-,24,-
"면부","남자","30~34세",17690,806,14,6657,391,116,944,1131,701,881,271,222,104,543,543,2175,951,598,332,292,-,18,-
"면부","남자","35~39세",16836,1265,44,5977,191,136,1268,1379,936,823,228,253,117,567,587,1335,672,354,293,407,-,4,-
"면부","남자","40~44세",17984,1840,26,5490,194,229,1706,1688,981,1031,266,234,185,536,577,1275,580,258,296,578,-,14,-
"면부","남자","45~49세",23171,3088,79,5692,272,246,3005,2050,1353,967,313,284,267,501,900,1687,696,380,453,921,8,9,-
"면부","남자","50~54세",29274,5447,89,5941,390,344,3901,2385,1716,1446,273,347,311,528,1119,2129,973,387,429,1096,-,23,-
"면부","남자","55~59세",34233,8357,95,6476,343,366,4079,2278,2019,1624,310,321,468,579,1517,2075,959,497,602,1259,-,9,-
"면부","남자","60~64세",31447,10387,81,4817,116,283,3286,1732,1657,1412,196,239,708,497,1355,1595,720,482,561,1318,1,4,-
"면부","남자","65~69세",18709,8307,40,2001,40,90,1250,1142,797,689,48,73,421,246,613,1050,289,406,349,851,-,7,-
"면부","남자","70세 이상",20467,12657,20,909,35,66,386,848,356,535,50,41,301,111,345,1676,258,908,203,755,7,-,-
"면부","여자","합계",147632,38893,68,12654,467,338,1565,9908,1140,19642,640,1673,1556,1798,2602,15784,9036,20734,3470,5414,203,47,-
"면부","여자","15~19세",574,17,-,136,-,-,-,69,-,224,15,-,-,-,2,18,35,5,34,19,-,-,-
"면부","여자","20~24세",4799,61,-,700,57,-,73,406,61,888,75,21,18,189,63,504,954,375,274,80,-,-,-
"면부","여자","25~29세",7115,78,-,1282,172,5,96,494,100,564,132,110,35,345,142,906,1294,920,283,143,-,14,-
"면부","여자","30~34세",5299,85,-,945,67,10,151,417,132,389,65,157,50,248,111,605,900,578,253,125,6,5,-
"면부","여자","35~39세",5060,142,5,847,45,21,122,559,110,580,47,124,70,234,100,355,700,493,279,220,-,7,-
"면부","여자","40~44세",5484,202,-,868,27,13,112,543,98,802,50,121,61,167,215,381,719,578,280,245,-,2,-
"면부","여자","45~49세",7779,401,-,1112,18,35,217,840,78,1339,54,206,166,180,204,367,915,893,336,410,6,2,-
"면부","여자","50~54세",11814,1090,2,1526,16,56,249,1238,140,2386,66,322,224,157,287,523,949,1629,372,559,11,12,-
"면부","여자","55~59세",17271,2401,13,1834,25,28,230,1539,146,4068,70,287,314,160,333,645,1104,2597,392,1021,59,5,-
"면부","여자","60~64세",20557,5227,28,1787,25,62,180,1421,135,4487,39,216,265,67,434,905,567,3082,435,1136,59,-,-
"면부","여자","65~69세",17296,6864,13,897,9,34,73,851,96,2391,8,64,202,29,362,1440,312,2714,247,666,24,-,-
"면부","여자","70세 이상",44584,22325,7,720,6,74,62,1531,44,1524,19,45,151,22,349,9135,587,6870,285,790,38,-,-
"서울특별시","계","합계",901861,1139,112,69194,1534,2107,47665,140852,42166,82919,80923,45132,23253,82410,51152,34242,60980,71564,23011,38411,2682,413,-
"서울특별시","계","15~19세",4168,-,-,118,5,3,25,560,103,1379,209,109,19,241,163,56,615,93,164,291,15,-,-
"서울특별시","계","20~24세",66640,31,-,2941,73,86,1203,9349,1819,12146,5576,2315,725,5679,2484,1440,7347,7130,2537,3632,108,19,-
"서울특별시","계","25~29세",189513,70,8,13088,381,378,4650,28863,6756,15184,23609,9985,2316,23674,8335,6365,13843,19640,5573,6591,111,93,-
"서울특별시","계","30~34세",160314,77,26,12302,395,197,5166,26962,5686,10862,20430,9782,2503,20410,7208,6471,10371,11411,4439,5495,46,75,-
"서울특별시","계","35~39세",109580,142,9,8834,144,176,4664,19475,3864,8042,13013,6996,1978,11748,5290,3880,7696,6431,2899,4220,27,52,-
"서울특별시","계","40~44세",77090,80,8,6359,172,190,4439,13679,3330,5752,7586,4142,1960,7340,4610,2744,5626,4022,1796,3195,31,29,-
"서울특별시","계","45~49세",72397,105,17,6646,151,275,5909,11901,4085,6263,5328,4247,2198,4837,4317,2395,4739,3800,1507,3543,116,18,-
"서울특별시","계","50~54세",61804,124,16,6316,77,282,7101,9444,4017,5801,2515,2774,1955,3496,4136,2114,3519,3555,1250,3068,180,64,-
"서울특별시","계","55~59세",55987,73,10,5607,52,260,6474,8058,4510,6209,1299,1998,2320,2071,3812,2244,2593,3849,1166,2966,391,25,-
"서울특별시","계","60~64세",50910,221,9,4102,59,143,4902,6481,4097,6175,783,1440,2493,1539,4641,2205,2088,4888,927,2804,879,34,-
"서울특별시","계","65~69세",28030,56,-,1760,12,77,2088,3331,2314,3262,368,697,2284,764,3298,1473,916,2835,510,1482,499,4,-
"서울특별시","계","70세 이상",25428,160,9,1121,13,40,1044,2749,1585,1844,207,647,2502,611,2858,2855,1627,3910,243,1124,279,-,-
"서울특별시","남자","합계",458787,646,80,41289,1173,1592,40762,71832,33055,36171,46818,22295,13928,41356,25745,18222,20933,14655,11363,16643,70,159,-
"서울특별시","남자","15~19세",1328,-,-,52,5,3,15,251,65,300,119,41,17,87,84,25,143,10,48,63,-,-,-
"서울특별시","남자","20~24세",19076,12,-,1118,11,76,671,2866,953,4109,1793,500,303,1120,819,590,2196,336,888,705,7,3,-
"서울특별시","남자","25~29세",85630,58,8,6922,263,233,3337,13103,3840,8054,11808,4799,1284,10488,3952,3492,5206,3811,2498,2441,15,18,-
"서울특별시","남자","30~34세",88835,42,17,7698,363,145,4232,14425,3952,6525,12849,5748,1662,10910,4038,3800,4034,3265,2508,2590,3,29,-
"서울특별시","남자","35~39세",61866,114,5,5683,109,147,3859,11220,2950,4605,8528,3828,1346,6278,3117,2188,2376,1894,1644,1950,-,25,-
"서울특별시","남자","40~44세",43770,53,-,4112,136,147,3746,7827,2711,3375,4775,2041,1217,4249,2452,1561,1797,982,1033,1533,12,11,-
"서울특별시","남자","45~49세",43095,67,14,4609,134,224,5273,6918,3495,3074,3666,2092,1326,2920,2473,1393,1572,1108,898,1832,7,-,-
"서울특별시","남자","50~54세",37123,77,8,4023,70,252,6486,5540,3694,2211,1652,1430,1338,2198,2469,1230,1190,942,580,1687,9,37,-
"서울특별시","남자","55~59세",31425,37,10,3391,46,200,5993,4317,4122,1679,815,921,1467,1273,2106,1405,915,764,544,1387,8,25,-
"서울특별시","남자","60~64세",24109,115,9,2206,30,96,4420,2813,3683,1227,489,436,1310,900,2004,1185,839,722,386,1232,-,7,-
"서울특별시","남자","65~69세",12813,21,-,876,6,46,1846,1455,2156,668,211,259,1205,514,1254,699,347,341,259,637,9,4,-
"서울특별시","남자","70세 이상",9717,50,9,599,-,23,884,1097,1434,344,113,200,1453,419,977,654,318,480,77,586,-,-,-
"서울특별시","여자","합계",443074,493,32,27905,361,515,6903,69020,9111,46748,34105,22837,9325,41054,25407,16020,40047,56909,11648,21768,2612,254,-
"서울특별시","여자","15~19세",2840,-,-,66,-,-,10,309,38,1079,90,68,2,154,79,31,472,83,116,228,15,-,-
"서울특별시","여자","20~24세",47564,19,-,1823,62,10,532,6483,866,8037,3783,1815,422,4559,1665,850,5151,6794,1649,2927,101,16,-
"서울특별시","여자","25~29세",103883,12,-,6166,118,145,1313,15760,2916,7130,11801,5186,1032,13186,4383,2873,8637,15829,3075,4150,96,75,-
"서울특별시","여자","30~34세",71479,35,9,4604,32,52,934,12537,1734,4337,7581,4034,841,9500,3170,2671,6337,8146,1931,2905,43,46,-
"서울특별시","여자","35~39세",47714,28,4,3151,35,29,805,8255,914,3437,4485,3168,632,5470,2173,1692,5320,4537,1255,2270,27,27,-
"서울특별시","여자","40~44세",33320,27,8,2247,36,43,693,5852,619,2377,2811,2101,743,3091,2158,1183,3829,3040,763,1662,19,18,-
"서울특별시","여자","45~49세",29302,38,3,2037,17,51,636,4983,590,3189,1662,2155,872,1917,1844,1002,3167,2692,609,1711,109,18,-
"서울특별시","여자","50~54세",24681,47,8,2293,7,30,615,3904,323,3590,863,1344,617,1298,1667,884,2329,2613,670,1381,171,27,-
"서울특별시","여자","55~59세",24562,36,-,2216,6,60,481,3741,388,4530,484,1077,853,798,1706,839,1678,3085,622,1579,383,-,-
