"읍부","계","20세 미만",5825,1616,2131,1326,547,205,-,-,-,-,-
"읍부","계","20~24",36941,5781,7400,8976,6037,6369,2378,-,-,-,-
"읍부","계","25~29",53548,5611,6039,11080,8411,9702,10294,2411,-,-,-
"읍부","계","30~34",46687,3457,3617,7198,5832,8394,10704,6332,1153,-,-
"읍부","계","35~39",42967,2766,2329,5113,4526,6877,9371,6631,3252,2102,-
"읍부","계","40~44",40869,2416,2001,4586,3671,6172,8409,6320,2672,4009,613
"읍부","계","45~49",48917,2587,2361,5400,4538,6568,9032,7459,3409,4667,2896
"읍부","계","50~54",53380,2629,2602,5467,4652,7483,9565,8520,3730,4818,3914
"읍부","계","55~59",57796,2603,2152,5311,4854,7406,11398,9829,4391,5806,4046
"읍부","계","60~64",58737,2138,1732,4658,4148,7545,11198,9924,4824,7995,4575
"읍부","계","65~69",45559,1488,1191,3073,2759,5040,8725,8197,3952,6998,4136
"읍부","계","70~74",38714,1074,900,2192,1947,4132,7268,6775,3449,6077,4900
"읍부","계","75~79",37780,877,715,2197,1711,4109,7091,6379,3543,5372,5786
"읍부","계","80~84",31797,736,592,1714,1203,3216,5594,5419,3163,4524,5636
"읍부","계","85세 이상",22246,330,338,966,762,1686,3503,3844,2177,3340,5300
"읍부","남자","합계",328440,21170,20986,40182,32345,47533,63360,45380,18544,23963,14977
"읍부","남자","20세 미만",3128,886,1096,707,323,116,-,-,-,-,-
"읍부","남자","20~24",19218,3012,3993,4749,3090,3080,1294,-,-,-,-
"읍부","남자","25~29",34988,3656,3811,7207,5556,6269,6826,1663,-,-,-
"읍부","남자","30~34",33498,2387,2325,5010,4177,5957,8130,4629,883,-,-
"읍부","남자","35~39",31358,2028,1642,3536,3167,5014,6971,5031,2385,1584,-
"읍부","남자","40~44",28807,1722,1389,3094,2569,4378,5837,4555,1953,2858,452
"읍부","남자","45~49",32675,1702,1589,3501,2887,4205,5885,4897,2339,3385,2285
"읍부","남자","50~54",33593,1513,1622,3356,2717,4775,5866,5409,2314,3146,2875
"읍부","남자","55~59",32841,1523,1302,2962,2771,4199,6464,5468,2274,3012,2866
"읍부","남자","60~64",29343,1161,932,2341,2121,3762,5845,4900,2264,3509,2508
"읍부","남자","65~69",18761,655,568,1397,1169,1982,3856,3413,1488,2646,1587
"읍부","남자","70~74",12493,312,277,817,705,1541,2463,2348,1039,1823,1168
"읍부","남자","75~79",8195,239,180,621,444,1060,1816,1382,716,1035,702
"읍부","남자","80~84",5883,256,157,513,369,782,1201,998,588,681,338
"읍부","남자","85세 이상",3659,118,103,371,280,413,906,687,301,284,196
"읍부","여자","합계",293323,14939,15114,29075,23253,37371,51170,42660,21171,31745,26825
"읍부","여자","20세 미만",2697,730,1035,619,224,89,-,-,-,-,-
