"면부","남자","30~34",11379,4197,2521,1359,1478,1305,210,63,43,203,
"면부","남자","35~39",11611,3718,1953,1360,1548,2010,349,166,87,420,
"면부","남자","40~44",14911,4070,2257,1656,1700,2729,792,399,213,1095,
"면부","남자","45~49",18538,4102,2385,1607,2100,3783,1183,704,549,2125,
"면부","남자","50~54",24402,4395,2671,1943,2356,4979,1876,1283,960,3939,
"면부","남자","55~59",27184,4096,2646,2019,2518,5663,2252,1482,1159,5349,
"면부","남자","60~64",21139,2449,1727,1326,1939,4582,1816,1293,886,5121,
"면부","남자","65~69",17498,1366,1010,1088,1280,3633,1706,939,900,5576,
"면부","남자","70~74",14671,758,634,688,853,2377,1391,926,738,6306,
"면부","남자","75세 이상",29181,623,608,622,773,2344,1552,1214,1313,20132,
"면부","여자","합계",424889,25101,16339,12706,15194,38940,19125,15291,17997,264196,
"면부","여자","20세 미만",1548,1207,153,26,91,36,18,17,,,
"면부","여자","20~24",6540,3671,1636,530,463,165,12,43,6,14,
"면부","여자","25~29",3971,1820,900,441,419,314,9,28,8,32,
"면부","여자","30~34",3786,1554,811,401,454,435,61,22,13,35,
"면부","여자","35~39",3832,1211,733,458,480,649,154,40,22,85,
"면부","여자","40~44",5458,1458,915,642,719,1162,254,114,43,151,
"면부","여자","45~49",9097,2045,1187,953,1088,2026,697,345,271,485,
"면부","여자","50~54",16057,2489,1778,1360,1661,3610,1502,1039,733,1885,
"면부","여자","55~59",25156,2469,1981,1651,2076,5521,2364,1546,1511,6037,
"면부","여자","60~64",29820,1728,1384,1366,1670,4650,2334,1891,1863,12934,
"면부","여자","65~69",41912,1441,1189,1176,1509,4747,2674,2225,2365,24586,
"면부","여자","70~74",66937,1376,1194,1194,1503,5024,2836,2590,3221,47999,
"면부","여자","75세 이상",210775,2632,2478,2508,3061,10601,6210,5391,7941,169953,
"서울특별시","계","합계",1114964,307113,187299,117730,121792,202326,68633,39698,33560,36813,
"서울특별시","계","20세 미만",12612,9336,1736,318,639,372,57,76,78,,
"서울특별시","계","20~24",93906,51434,23794,8045,6789,3035,300,266,216,27,
"서울특별시","계","25~29",157730,67882,39800,19760,17084,10971,714,790,535,194,
"서울특별시","계","30~34",144964,48606,32323,20700,19841,19219,1965,1214,738,358,
"서울특별시","계","35~39",100013,28885,19216,13654,14352,18300,2713,1422,1014,457,
"서울특별시","계","40~44",88614,21877,14356,10623,12761,20967,4265,2018,1074,673,
"서울특별시","계","45~49",75893,17218,11345,8659,10091,19219,5182,2298,1253,628,
"서울특별시","계","50~54",72223,15000,10299,7455,8971,19018,6136,2742,1738,864,
"서울특별시","계","55~59",77869,13865,9760,7984,8540,20948,8100,4303,2974,1395,
"서울특별시","계","60~64",66776,9665,6923,6199,6063,17680,8492,4724,3965,3065,
"서울특별시","계","65~69",65104,7930,6172,4945,5346,15624,8665,5310,5466,5646,
"서울특별시","계","70~74",60875,6581,4574,3797,4762,14238,8216,5480,5145,8082,
"서울특별시","계","75세 이상",98385,8834,7001,5591,6553,22735,13828,9055,9364,15424,
"서울특별시","남자","합계",511647,156894,93203,57254,57999,90712,23610,13260,10159,8556,
"서울특별시","남자","20세 미만",5773,4326,633,187,329,215,22,30,31,,
"서울특별시","남자","20~24",36840,20607,9074,2937,2603,1222,123,119,139,16,
"서울특별시","남자","25~29",78727,36290,19512,9038,7526,5080,377,475,348,81,
"서울특별시","남자","30~34",81357,28646,18697,11029,10680,9879,1080,654,457,235,
"서울특별시","남자","35~39",56290,16761,11022,7675,7715,9932,1377,807,709,292,
"서울특별시","남자","40~44",51234,12793,8367,6167,7047,11967,2587,1214,619,473,
"서울특별시","남자","45~49",44115,10260,6772,5041,5842,10939,2702,1349,801,409,
"서울특별시","남자","50~54",39105,8638,5653,4139,4796,10234,2786,1379,1007,473,
"서울특별시","남자","55~59",36365,6802,5012,4071,4124,9973,3098,1652,1108,525,
"서울특별시","남자","60~64",25523,4404,3034,2698,2563,6966,2708,1292,1118,740,
"서울특별시","남자","65~69",20943,3183,2488,1856,1941,5621,2331,1419,988,1116,
"서울특별시","남자","70~74",16464,2184,1420,1226,1382,4243,1926,1240,1144,1699,
"서울특별시","남자","75세 이상",18911,2000,1519,1190,1451,4441,2493,1630,1690,2497,
"서울특별시","여자","합계",603317,150219,94096,60476,63793,111614,45023,26438,23401,28257,
"서울특별시","여자","20세 미만",6839,5010,1103,131,310,157,35,46,47,,
"서울특별시","여자","20~24",57066,30827,14720,5108,4186,1813,177,147,77,11,
"서울특별시","여자","25~29",79003,31592,20288,10722,9558,5891,337,315,187,113,
"서울특별시","여자","30~34",63607,19960,13626,9671,9161,9340,885,560,281,123,
"서울특별시","여자","35~39",43723,12124,8194,5979,6637,8368,1336,615,305,165,
"서울특별시","여자","40~44",37380,9084,5989,4456,5714,9000,1678,804,455,200,
"서울특별시","여자","45~49",31778,6958,4573,3618,4249,8280,2480,949,452,219,
"서울특별시","여자","50~54",33118,6362,4646,3316,4175,8784,3350,1363,731,391,
"서울특별시","여자","55~59",41504,7063,4748,3913,4416,10975,5002,2651,1866,870,
"서울특별시","여자","60~64",41253,5261,3889,3501,3500,10714,5784,3432,2847,2325,
"서울특별시","여자","65~69",44161,4747,3684,3089,3405,10003,6334,3891,4478,4530,
"서울특별시","여자","70~74",44411,4397,3154,2571,3380,9995,6290,4240,4001,6383,
"서울특별시","여자","75세 이상",79474,6834,5482,4401,5102,18294,11335,7425,7674,12927,
"부산광역시","계","합계",361547,85185,51543,31438,29929,66711,29076,17214,15892,34559,
"부산광역시","계","20세 미만",5114,4211,579,86,99,79,27,15,13,5,
"부산광역시","계","20~24",27750,16417,7198,2023,1202,675,90,60,73,12,
"부산광역시","계","25~29",25962,12569,6661,2744,2010,1504,181,103,105,85,
"부산광역시","계","30~34",22825,9378,5382,2657,2351,2248,328,188,103,190,
