"면부","여자","40~44세",6850,6692,158,33,12,91,71,19,39
"면부","여자","45~49세",10074,9760,314,118,21,153,81,47,57
"면부","여자","50~54세",15891,15114,777,291,59,358,218,61,133
"면부","여자","55~59세",25601,24174,1427,483,124,807,393,115,223
"면부","여자","60~64세",34891,32240,2651,652,324,1792,582,251,361
"면부","여자","65~69세",36377,32162,4215,768,453,3327,681,403,311
"면부","여자","70~74세",42484,35237,7247,1380,952,6113,1249,768,596
"면부","여자","75세 이상",169395,106136,63259,11997,18537,52565,18048,12469,10900
"서울특별시","계","합계",1390701,1283864,106837,32698,19945,75422,32444,18854,15603
"서울특별시","계","5~19세",14237,13940,297,106,2,91,173,30,23
"서울특별시","계","20~24세",123938,121943,1995,957,48,371,928,68,185
"서울특별시","계","25~29세",238517,234849,3668,1441,229,748,1855,265,558
"서울특별시","계","30~34세",183573,180691,2882,1230,217,1046,1452,339,469
"서울특별시","계","35~39세",126485,124095,2390,910,248,878,1060,303,480
"서울특별시","계","40~44세",91518,88894,2624,972,162,1359,957,417,522
"서울특별시","계","45~49세",90186,86252,3934,1506,185,2126,1574,732,801
"서울특별시","계","50~54세",82704,77227,5477,2060,432,3415,1694,929,862
"서울특별시","계","55~59세",84976,77354,7622,2496,707,5144,2324,1083,1090
"서울특별시","계","60~64세",94834,83942,10892,3361,1075,7878,2724,1483,1201
"서울특별시","계","65~69세",77047,66011,11036,2960,1724,8339,2549,1359,1093
"서울특별시","계","70~74세",65469,53322,12147,3345,2238,9483,2335,1325,961
"서울특별시","계","75세 이상",117217,75344,41873,11354,12678,34544,12819,10521,7358
"서울특별시","남자","합계",650999,613070,37929,12403,6978,23490,11698,6894,6640
"서울특별시","남자","5~19세",5345,5236,109,61,2,42,37,-,23
"서울특별시","남자","20~24세",42602,41891,711,383,40,162,279,32,85
"서울특별시","남자","25~29세",114318,112687,1631,688,137,344,732,179,297
"서울특별시","남자","30~34세",102247,100725,1522,723,152,512,677,256,244
"서울특별시","남자","35~39세",70540,69028,1512,604,215,553,683,259,385
"서울특별시","남자","40~44세",51144,49447,1697,668,124,827,614,272,353
"서울특별시","남자","45~49세",52330,49692,2638,950,118,1543,1025,547,560
"서울특별시","남자","50~54세",48793,45443,3350,1148,255,2133,982,632,638
"서울특별시","남자","55~59세",46352,41834,4518,1320,401,3051,1354,726,768
"서울특별시","남자","60~64세",42318,37044,5274,1643,592,3723,1303,865,690
"서울특별시","남자","65~69세",28985,24808,4177,1124,834,2970,1026,648,583
"서울특별시","남자","70~74세",20181,16865,3316,978,933,2297,659,485,362
"서울특별시","남자","75세 이상",25844,18370,7474,2113,3175,5333,2327,1993,1652
"서울특별시","여자","합계",739702,670794,68908,20295,12967,51932,20746,11960,8963
"서울특별시","여자","5~19세",8892,8704,188,45,-,49,136,30,-
"서울특별시","여자","20~24세",81336,80052,1284,574,8,209,649,36,100
"서울특별시","여자","25~29세",124199,122162,2037,753,92,404,1123,86,261
"서울특별시","여자","30~34세",81326,79966,1360,507,65,534,775,83,225
"서울특별시","여자","35~39세",55945,55067,878,306,33,325,377,44,95
"서울특별시","여자","40~44세",40374,39447,927,304,38,532,343,145,169
"서울특별시","여자","45~49세",37856,36560,1296,556,67,583,549,185,241
"서울특별시","여자","50~54세",33911,31784,2127,912,177,1282,712,297,224
"서울특별시","여자","55~59세",38624,35520,3104,1176,306,2093,970,357,322
"서울특별시","여자","60~64세",52516,46898,5618,1718,483,4155,1421,618,511
"서울특별시","여자","65~69세",48062,41203,6859,1836,890,5369,1523,711,510
"서울특별시","여자","70~74세",45288,36457,8831,2367,1305,7186,1676,840,599
"서울특별시","여자","75세 이상",91373,56974,34399,9241,9503,29211,10492,8528,5706
"부산광역시","계","합계",455207,408179,47028,11699,8402,34965,10794,7182,5232
"부산광역시","계","5~19세",4513,4449,64,20,-,5,39,8,8
"부산광역시","계","20~24세",36903,36349,554,216,7,122,327,15,73
"부산광역시","계","25~29세",46740,45973,767,321,89,188,354,42,83
"부산광역시","계","30~34세",33655,33028,627,201,55,253,295,65,115
"부산광역시","계","35~39세",27809,27091,718,195,29,324,366,87,144
"부산광역시","계","40~44세",24544,23715,829,315,60,454,303,121,190
"부산광역시","계","45~49세",28650,27315,1335,428,114,719,455,207,176
"부산광역시","계","50~54세",31838,29768,2070,655,158,1336,534,321,245
"부산광역시","계","55~59세",37611,34409,3202,980,260,2196,694,376,341
"부산광역시","계","60~64세",46987,42307,4680,1200,494,3400,797,585,384
"부산광역시","계","65~69세",41298,35907,5391,1252,748,3972,885,601,407
"부산광역시","계","70~74세",34080,28110,5970,1263,912,4861,847,718,399
"부산광역시","계","75세 이상",60579,39758,20821,4653,5476,17135,4898,4036,2667
"부산광역시","남자","합계",206311,191294,15017,4042,2850,9564,3765,2416,2110
"부산광역시","남자","5~19세",1863,1859,4,-,-,-,4,-,-
"부산광역시","남자","20~24세",15709,15489,220,98,7,52,126,2,29
"부산광역시","남자","25~29세",24621,24289,332,122,48,95,148,36,52
"부산광역시","남자","30~34세",20296,19944,352,111,43,152,162,54,85
"부산광역시","남자","35~39세",16917,16437,480,133,26,206,229,68,94
"부산광역시","남자","40~44세",15010,14461,549,218,39,288,213,67,153
"부산광역시","남자","45~49세",16979,16082,897,297,80,458,293,130,120
"부산광역시","남자","50~54세",18453,17128,1325,400,77,836,418,231,185
"부산광역시","남자","55~59세",19225,17544,1681,518,121,1135,384,256,216
"부산광역시","남자","60~64세",20026,17799,2227,545,306,1598,353,367,255
"부산광역시","남자","65~69세",15015,13130,1885,469,369,1252,321,292,223
"부산광역시","남자","70~74세",9789,8262,1527,394,357,1070,258,285,167
"부산광역시","남자","75세 이상",12408,8870,3538,737,1377,2422,856,628,531
"부산광역시","여자","합계",248896,216885,32011,7657,5552,25401,7029,4766,3122
"부산광역시","여자","5~19세",2650,2590,60,20,-,5,35,8,8
"부산광역시","여자","20~24세",21194,20860,334,118,-,70,201,13,44
"부산광역시","여자","25~29세",22119,21684,435,199,41,93,206,6,31
"부산광역시","여자","30~34세",13359,13084,275,90,12,101,133,11,30
"부산광역시","여자","35~39세",10892,10654,238,62,3,118,137,19,50
"부산광역시","여자","40~44세",9534,9254,280,97,21,166,90,54,37
"부산광역시","여자","45~49세",11671,11233,438,131,34,261,162,77,56
"부산광역시","여자","50~54세",13385,12640,745,255,81,500,116,90,60
"부산광역시","여자","55~59세",18386,16865,1521,462,139,1061,310,120,125
"부산광역시","여자","60~64세",26961,24508,2453,655,188,1802,444,218,129
"부산광역시","여자","65~69세",26283,22777,3506,783,379,2720,564,309,184
"부산광역시","여자","70~74세",24291,19848,4443,869,555,3791,589,433,232
"부산광역시","여자","75세 이상",48171,30888,17283,3916,4099,14713,4042,3408,2136
"대구광역시","계","합계",304543,274681,29862,7500,6038,22039,8014,4967,4395
"대구광역시","계","5~19세",2757,2706,51,20,-,3,28,-,6
"대구광역시","계","20~24세",21684,21452,232,105,3,50,108,4,24
"대구광역시","계","25~29세",31704,31238,466,236,18,104,197,43,109
"대구광역시","계","30~34세",23990,23614,376,124,32,147,247,61,53
"대구광역시","계","35~39세",19702,19199,503,143,50,170,197,64,105
"대구광역시","계","40~44세",18143,17550,593,176,39,307,239,104,130
"대구광역시","계","45~49세",21874,20811,1063,376,92,577,410,160,250
"대구광역시","계","50~54세",24351,22700,1651,434,97,1041,566,220,282
"대구광역시","계","55~59세",27615,25323,2292,594,229,1579,556,324,275
"대구광역시","계","60~64세",29264,26494,2770,776,330,2005,607,372,248
"대구광역시","계","65~69세",24493,21267,3226,661,361,2532,572,396,299
"대구광역시","계","70~74세",19568,16411,3157,677,539,2525,573,397,252
"대구광역시","계","75세 이상",39398,25916,13482,3178,4248,10999,3714,2822,2362
"대구광역시","남자","합계",140952,131434,9518,2465,1885,6047,2702,1704,1749
"대구광역시","남자","5~19세",1219,1192,27,5,-,-,19,-,6
"대구광역시","남자","20~24세",9202,9104,98,49,3,12,44,4,16
