"부산광역시","주택","계",325152,121336,40515,135792,13524,856,13129
"부산광역시","주택","1개",75542,3350,7727,54775,6686,358,2646
"부산광역시","주택","2개",53931,8874,7422,31718,3351,251,2315
"부산광역시","주택","3개",96627,37917,15377,36246,2508,163,4416
"부산광역시","주택","4개 이상",99052,71195,9989,13053,979,84,3752
"부산광역시","주택이외의 거처","계",36395,4939,3770,22662,3519,143,1362
"부산광역시","주택이외의 거처","1개",26619,2080,2462,17904,3147,109,917
"부산광역시","주택이외의 거처","2개",4045,828,383,2392,241,15,186
"부산광역시","주택이외의 거처","3개",2422,951,496,763,59,9,144
"부산광역시","주택이외의 거처","4개 이상",3309,1080,429,1603,72,10,115
"대구광역시","계","계",240352,74968,34103,96259,16684,6496,11842
"대구광역시","계","1개",59845,1243,5970,41276,7105,2029,2222
"대구광역시","계","2개",44714,3308,7446,24781,4887,2047,2245
"대구광역시","계","3개",62307,18976,12197,22812,3282,1677,3363
"대구광역시","계","4개 이상",73486,51441,8490,7390,1410,743,4012
"대구광역시","주택","계",230046,73134,33292,91898,14883,6296,10543
"대구광역시","주택","1개",53789,736,5598,37981,5633,1916,1925
"대구광역시","주택","2개",43096,2943,7372,24275,4637,1984,1885
"대구광역시","주택","3개",60988,18454,11996,22606,3214,1661,3057
"대구광역시","주택","4개 이상",72173,51001,8326,7036,1399,735,3676
"대구광역시","주택이외의 거처","계",10306,1834,811,4361,1801,200,1299
"대구광역시","주택이외의 거처","1개",6056,507,372,3295,1472,113,297
"대구광역시","주택이외의 거처","2개",1618,365,74,506,250,63,360
"대구광역시","주택이외의 거처","3개",1319,522,201,206,68,16,306
"대구광역시","주택이외의 거처","4개 이상",1313,440,164,354,11,8,336
"인천광역시","계","계",243261,79636,45448,80845,19473,1918,15941
"인천광역시","계","1개",54909,1634,8505,29582,11326,529,3333
"인천광역시","계","2개",31955,4346,6293,15174,3203,303,2636
"인천광역시","계","3개",77708,26405,17502,24970,3217,675,4939
"인천광역시","계","4개 이상",78689,47251,13148,11119,1727,411,5033
"인천광역시","주택","계",218230,77055,41216,69371,15508,1698,13382
"인천광역시","주택","1개",39158,991,6202,21421,8112,350,2082
"인천광역시","주택","2개",27596,3929,5311,13306,2708,290,2052
"인천광역시","주택","3개",75422,25814,17044,24146,3155,661,4602
"인천광역시","주택","4개 이상",76054,46321,12659,10498,1533,397,4646
"인천광역시","주택이외의 거처","계",25031,2581,4232,11474,3965,220,2559
"인천광역시","주택이외의 거처","1개",15751,643,2303,8161,3214,179,1251
"인천광역시","주택이외의 거처","2개",4359,417,982,1868,495,13,584
"인천광역시","주택이외의 거처","3개",2286,591,458,824,62,14,337
"인천광역시","주택이외의 거처","4개 이상",2635,930,489,621,194,14,387
"광주광역시","계","계",163354,56119,19123,65755,11901,4299,6157
"광주광역시","계","1개",48364,1170,5183,31018,7690,1712,1591
"광주광역시","계","2개",22819,2492,3364,13807,1423,884,849
"광주광역시","계","3개",32133,11274,4076,13503,1129,710,1441
"광주광역시","계","4개 이상",60038,41183,6500,7427,1659,993,2276
"광주광역시","주택","계",153256,55230,18003,62146,8539,3895,5443
"광주광역시","주택","1개",41474,891,4648,28733,4504,1351,1347
"광주광역시","주택","2개",21041,2193,3002,12917,1352,879,698
"광주광역시","주택","3개",31669,11168,4035,13421,1123,696,1226
"광주광역시","주택","4개 이상",59072,40978,6318,7075,1560,969,2172
"광주광역시","주택이외의 거처","계",10098,889,1120,3609,3362,404,714
"광주광역시","주택이외의 거처","1개",6890,279,535,2285,3186,361,244
"광주광역시","주택이외의 거처","2개",1778,299,362,890,71,5,151
"광주광역시","주택이외의 거처","3개",464,106,41,82,6,14,215
"광주광역시","주택이외의 거처","4개 이상",966,205,182,352,99,24,104
"대전광역시","계","계",169024,41235,28411,78562,9460,3315,8041
"대전광역시","계","1개",64364,1361,10046,42506,5797,2344,2310
"대전광역시","계","2개",23373,1791,4632,13830,1629,449,1042
"대전광역시","계","3개",41195,10760,8513,17985,1516,334,2087
"대전광역시","계","4개 이상",40092,27323,5220,4241,518,188,2602
"대전광역시","주택","계",160762,40264,26745,74773,8619,3189,7172
"대전광역시","주택","1개",59056,940,9048,39840,5110,2249,1869
"대전광역시","주택","2개",21939,1584,4319,13173,1535,418,910
"대전광역시","주택","3개",40377,10622,8316,17709,1468,334,1928
"대전광역시","주택","4개 이상",39390,27118,5062,4051,506,188,2465
"대전광역시","주택이외의 거처","계",8262,971,1666,3789,841,126,869
"대전광역시","주택이외의 거처","1개",5308,421,998,2666,687,95,441
"대전광역시","주택이외의 거처","2개",1434,207,313,657,94,31,132
"대전광역시","주택이외의 거처","3개",818,138,197,276,48,,159
"대전광역시","주택이외의 거처","4개 이상",702,205,158,190,12,,137
"울산광역시","계","계",103675,32906,9837,47817,5492,402,7221
