"서울특별시","여자","85세 이상",13701,4870,4050,3177,470,79,1055
"부산광역시","계","합계",361547,126275,44285,158454,17043,999,14491
"부산광역시","계","20세 미만",5114,257,192,4345,221,12,87
"부산광역시","계","20~24",27750,1093,2432,22367,1377,47,434
"부산광역시","계","25~29",25962,2228,3555,17981,1294,63,841
"부산광역시","계","30~34",22825,4110,3869,12869,987,48,942
"부산광역시","계","35~39",19916,5302,2956,9671,957,32,998
"부산광역시","계","40~44",22422,6002,2967,10837,1224,58,1334
"부산광역시","계","45~49",24580,7282,3147,11497,1398,66,1190
"부산광역시","계","50~54",28886,8398,3347,13391,1976,129,1645
"부산광역시","계","55~59",36568,13891,4295,14551,2208,149,1474
"부산광역시","계","60~64",35230,16459,3818,11767,1727,130,1329
"부산광역시","계","65~69",32096,17331,3558,9006,1191,91,919
"부산광역시","계","70~74",29984,16686,3632,7732,838,65,1031
"부산광역시","계","75~79",26163,14923,3207,6203,859,47,924
"부산광역시","계","80~84",16290,8541,2153,4300,482,34,780
"부산광역시","계","85세 이상",7761,3772,1157,1937,304,28,563
"부산광역시","남자","합계",149952,37557,17363,76406,10386,569,7671
"부산광역시","남자","20세 미만",2509,105,83,2168,114,5,34
"부산광역시","남자","20~24",12317,537,1090,9723,750,25,192
"부산광역시","남자","25~29",13851,1236,2039,9212,833,36,495
"부산광역시","남자","30~34",12816,2259,2273,6968,585,29,702
"부산광역시","남자","35~39",11710,3149,1727,5420,649,28,737
"부산광역시","남자","40~44",13085,3499,1407,6295,901,39,944
"부산광역시","남자","45~49",13977,3422,1538,7057,1063,45,852
"부산광역시","남자","50~54",14876,3254,1506,7595,1386,65,1070
"부산광역시","남자","55~59",15984,3977,1607,7820,1603,86,891
"부산광역시","남자","60~64",12925,4149,1210,5716,1130,83,637
"부산광역시","남자","65~69",9478,3903,1013,3528,567,66,401
"부산광역시","남자","70~74",7360,3242,947,2424,393,27,327
"부산광역시","남자","75~79",5056,2583,495,1525,238,20,195
"부산광역시","남자","80~84",2741,1496,263,707,129,15,131
"부산광역시","남자","85세 이상",1267,746,165,248,45,,63
"부산광역시","여자","합계",211595,88718,26922,82048,6657,430,6820
"부산광역시","여자","20세 미만",2605,152,109,2177,107,7,53
"부산광역시","여자","20~24",15433,556,1342,12644,627,22,242
"부산광역시","여자","25~29",12111,992,1516,8769,461,27,346
"부산광역시","여자","30~34",10009,1851,1596,5901,402,19,240
"부산광역시","여자","35~39",8206,2153,1229,4251,308,4,261
"부산광역시","여자","40~44",9337,2503,1560,4542,323,19,390
"부산광역시","여자","45~49",10603,3860,1609,4440,335,21,338
"부산광역시","여자","50~54",14010,5144,1841,5796,590,64,575
"부산광역시","여자","55~59",20584,9914,2688,6731,605,63,583
"부산광역시","여자","60~64",22305,12310,2608,6051,597,47,692
"부산광역시","여자","65~69",22618,13428,2545,5478,624,25,518
"부산광역시","여자","70~74",22624,13444,2685,5308,445,38,704
"부산광역시","여자","75~79",21107,12340,2712,4678,621,27,729
"부산광역시","여자","80~84",13549,7045,1890,3593,353,19,649
"부산광역시","여자","85세 이상",6494,3026,992,1689,259,28,500
"대구광역시","계","합계",240352,74968,34103,96259,16684,6496,11842
"대구광역시","계","20세 미만",3110,65,101,2617,142,73,112
"대구광역시","계","20~24",16922,520,1131,13600,947,285,439
"대구광역시","계","25~29",16775,1149,2126,11359,1070,215,856
"대구광역시","계","30~34",16840,2318,2655,9867,833,190,977
"대구광역시","계","35~39",15089,2873,2461,7649,837,259,1010
"대구광역시","계","40~44",17342,4079,2708,8017,1132,390,1016
"대구광역시","계","45~49",18888,4381,2801,8337,1545,654,1170
"대구광역시","계","50~54",20850,5474,2876,8456,2110,793,1141
"대구광역시","계","55~59",22847,7711,3216,7928,2030,816,1146
"대구광역시","계","60~64",20481,8960,2641,5563,1678,680,959
"대구광역시","계","65~69",18699,9549,2620,4191,1210,511,618
"대구광역시","계","70~74",19526,10562,3164,3277,1180,584,759
"대구광역시","계","75~79",17140,9282,2831,2942,915,464,706
"대구광역시","계","80~84",10815,5559,1943,1688,697,357,571
"대구광역시","계","85세 이상",5028,2486,829,768,358,225,362
"대구광역시","남자","합계",101897,21605,12956,48405,9330,3291,6310
"대구광역시","남자","20세 미만",1373,28,46,1110,92,49,48
"대구광역시","남자","20~24",7615,265,541,5989,440,177,203
"대구광역시","남자","25~29",9872,684,1357,6431,708,133,559
"대구광역시","남자","30~34",10255,1535,1668,5713,536,119,684
"대구광역시","남자","35~39",9108,1823,1299,4563,575,186,662
"대구광역시","남자","40~44",10237,2296,1420,4834,782,266,639
"대구광역시","남자","45~49",11006,2091,1496,4975,1162,487,795
"대구광역시","남자","50~54",10462,1881,1156,4782,1397,486,760
"대구광역시","남자","55~59",9692,2050,1157,4069,1245,444,727
"대구광역시","남자","60~64",7361,2249,831,2442,978,392,469
"대구광역시","남자","65~69",5124,1935,603,1554,564,219,249
"대구광역시","남자","70~74",4389,1870,674,974,438,169,264
"대구광역시","남자","75~79",3009,1493,428,676,211,106,95
"대구광역시","남자","80~84",1632,1001,191,164,135,40,101
"대구광역시","남자","85세 이상",762,404,89,129,67,18,55
"대구광역시","여자","합계",138455,53363,21147,47854,7354,3205,5532
"대구광역시","여자","20세 미만",1737,37,55,1507,50,24,64
"대구광역시","여자","20~24",9307,255,590,7611,507,108,236
"대구광역시","여자","25~29",6903,465,769,4928,362,82,297
"대구광역시","여자","30~34",6585,783,987,4154,297,71,293
"대구광역시","여자","35~39",5981,1050,1162,3086,262,73,348
"대구광역시","여자","40~44",7105,1783,1288,3183,350,124,377
"대구광역시","여자","45~49",7882,2290,1305,3362,383,167,375
"대구광역시","여자","50~54",10388,3593,1720,3674,713,307,381
"대구광역시","여자","55~59",13155,5661,2059,3859,785,372,419
"대구광역시","여자","60~64",13120,6711,1810,3121,700,288,490
"대구광역시","여자","65~69",13575,7614,2017,2637,646,292,369
"대구광역시","여자","70~74",15137,8692,2490,2303,742,415,495
"대구광역시","여자","75~79",14131,7789,2403,2266,704,358,611
"대구광역시","여자","80~84",9183,4558,1752,1524,562,317,470
"대구광역시","여자","85세 이상",4266,2082,740,639,291,207,307
"인천광역시","계","합계",243261,79636,45448,80845,19473,1918,15941
"인천광역시","계","20세 미만",1944,87,149,1268,335,,105
"인천광역시","계","20~24",11675,578,1654,6824,1759,81,779
"인천광역시","계","25~29",17905,1541,4217,8843,1751,63,1490
"인천광역시","계","30~34",21658,3933,5734,8491,1798,115,1587
"인천광역시","계","35~39",20266,4441,4613,7808,1784,158,1462
"인천광역시","계","40~44",21391,5578,4153,8032,1926,174,1528
"인천광역시","계","45~49",21275,5838,3758,7713,2175,182,1609
"인천광역시","계","50~54",23813,7112,4028,8301,2458,274,1640
"인천광역시","계","55~59",24659,9189,3822,7807,2076,235,1530
"인천광역시","계","60~64",18318,8391,2815,4901,1140,197,874
"인천광역시","계","65~69",16498,8821,2558,3425,705,102,887
"인천광역시","계","70~74",15592,8649,2697,2692,624,112,818
"인천광역시","계","75~79",13815,7980,2421,2269,438,121,586
"인천광역시","계","80~84",9319,5015,1770,1543,312,52,627
"인천광역시","계","85세 이상",5133,2483,1059,928,192,52,419
"인천광역시","남자","합계",118296,28868,21838,44593,12546,1074,9377
"인천광역시","남자","20세 미만",936,41,65,585,180,,65
"인천광역시","남자","20~24",5657,268,733,3320,867,40,429
"인천광역시","남자","25~29",10378,910,2506,4870,1054,30,1008
"인천광역시","남자","30~34",13574,2570,3625,4968,1237,74,1100
"인천광역시","남자","35~39",12831,2922,2743,4794,1202,111,1059
"인천광역시","남자","40~44",13889,3570,2457,5170,1455,154,1083
"인천광역시","남자","45~49",12892,3005,2215,4841,1542,122,1167
"인천광역시","남자","50~54",13938,3265,2105,5369,1866,157,1176
"인천광역시","남자","55~59",12143,3257,1813,4529,1438,138,968
"인천광역시","남자","60~64",7776,2469,1209,2770,749,133,446
"인천광역시","남자","65~69",5338,2120,885,1512,434,61,326
"인천광역시","남자","70~74",3970,1835,635,963,249,30,258
"인천광역시","남자","75~79",2673,1466,463,457,137,15,135
"인천광역시","남자","80~84",1479,724,251,308,87,2,107
"인천광역시","남자","85세 이상",822,446,133,137,49,7,50
"인천광역시","여자","합계",124965,50768,23610,36252,6927,844,6564
"인천광역시","여자","20세 미만",1008,46,84,683,155,,40
"인천광역시","여자","20~24",6018,310,921,3504,892,41,350
"인천광역시","여자","25~29",7527,631,1711,3973,697,33,482
"인천광역시","여자","30~34",8084,1363,2109,3523,561,41,487
