"서울특별시","여자","40~44",40374,32817,3109,140,4308
"서울특별시","여자","45~49",37856,24015,4390,611,8840
"서울특별시","여자","50~54",33911,14846,5222,1778,12065
"서울특별시","여자","55~59",38624,9297,7620,5653,16054
"서울특별시","여자","60~64",52516,7620,9584,16024,19288
"서울특별시","여자","65~69",48062,5173,6847,23230,12812
"서울특별시","여자","70~74",45288,2611,4742,30991,6944
"서울특별시","여자","75~79",40864,1749,2581,32842,3692
"서울특별시","여자","80~84",30105,801,1379,26601,1324
"서울특별시","여자","85세 이상",20404,450,754,18690,510
"부산광역시","계","합계",455207,213423,48634,109292,83858
"부산광역시","계","20세 미만",4513,4513,-,-,-
"부산광역시","계","20~24",36903,36835,36,-,32
"부산광역시","계","25~29",46740,46137,431,18,154
"부산광역시","계","30~34",33655,31265,1659,24,707
"부산광역시","계","35~39",27809,23398,2224,79,2108
"부산광역시","계","40~44",24544,18445,2852,125,3122
"부산광역시","계","45~49",28650,17059,4182,371,7038
"부산광역시","계","50~54",31838,13092,6146,1614,10986
"부산광역시","계","55~59",37611,8990,7938,4992,15691
"부산광역시","계","60~64",46987,6661,8692,12723,18911
"부산광역시","계","65~69",41298,3717,6303,17880,13398
"부산광역시","계","70~74",34080,1752,3941,21410,6977
"부산광역시","계","75~79",28761,965,2437,22302,3057
"부산광역시","계","80~84",20250,397,1312,17193,1348
"부산광역시","계","85세 이상",11568,197,481,10561,329
"부산광역시","남자","합계",206311,120841,25112,16925,43433
"부산광역시","남자","20세 미만",1863,1863,-,-,-
"부산광역시","남자","20~24",15709,15675,12,-,22
"부산광역시","남자","25~29",24621,24396,157,18,50
"부산광역시","남자","30~34",20296,19164,860,24,248
"부산광역시","남자","35~39",16917,14429,1314,51,1123
"부산광역시","남자","40~44",15010,11450,1907,44,1609
"부산광역시","남자","45~49",16979,10818,2494,116,3551
"부산광역시","남자","50~54",18453,8954,3565,331,5603
"부산광역시","남자","55~59",19225,6377,3846,908,8094
"부산광역시","남자","60~64",20026,4393,3940,1974,9719
"부산광역시","남자","65~69",15015,2002,2900,2968,7145
"부산광역시","남자","70~74",9789,863,1919,3140,3867
"부산광역시","남자","75~79",6395,358,1202,3161,1674
"부산광역시","남자","80~84",3872,72,710,2487,603
"부산광역시","남자","85세 이상",2141,27,286,1703,125
"부산광역시","여자","합계",248896,92582,23522,92367,40425
"부산광역시","여자","20세 미만",2650,2650,-,-,-
"부산광역시","여자","20~24",21194,21160,24,-,10
"부산광역시","여자","25~29",22119,21741,274,-,104
"부산광역시","여자","30~34",13359,12101,799,-,459
"부산광역시","여자","35~39",10892,8969,910,28,985
"부산광역시","여자","40~44",9534,6995,945,81,1513
"부산광역시","여자","45~49",11671,6241,1688,255,3487
"부산광역시","여자","50~54",13385,4138,2581,1283,5383
"부산광역시","여자","55~59",18386,2613,4092,4084,7597
"부산광역시","여자","60~64",26961,2268,4752,10749,9192
"부산광역시","여자","65~69",26283,1715,3403,14912,6253
"부산광역시","여자","70~74",24291,889,2022,18270,3110
"부산광역시","여자","75~79",22366,607,1235,19141,1383
"부산광역시","여자","80~84",16378,325,602,14706,745
