"행정구역별(시군구)","성별","연령별",2020,2020,2020,2020,2020,2020,2020
"행정구역별(시군구)","성별","연령별",1인가구,자기집,전세(월세 없음),보증금 있는 월세,보증금 없는 월세,사글세,무상
"전국","계","합계",6643354,2279236,1159286,2455883,278798,77987,392164
"전국","계","20세 미만",72119,5063,6153,48897,4618,4389,2999
"전국","계","20~24",496119,31460,73750,327700,23389,20528,19292
"전국","계","25~29",775110,75210,225988,399490,25650,6526,42246
"전국","계","30~34",618316,100426,197532,262958,19502,3062,34836
"전국","계","35~39",497027,122312,123281,203584,17290,2588,27972
"전국","계","40~44",427257,122161,82924,173090,18192,2817,28073
"전국","계","45~49",476499,151008,77558,187360,24407,4365,31801
"전국","계","50~54",497959,169332,68715,188393,29712,5746,36061
"전국","계","55~59",541536,213875,67360,183030,33691,7018,36562
"전국","계","60~64",580701,269724,67400,171750,31800,6853,33174
"전국","계","65~69",458284,242844,49802,114808,20376,4953,25501
"전국","계","70~74",382524,231804,38889,75446,12464,3327,20594
"전국","계","75~79",350186,228364,35634,55352,8042,2547,20247
"전국","계","80~84",278847,188531,26712,38309,5798,1867,17630
"전국","계","85세 이상",190870,127122,17588,25716,3867,1401,15176
"전국","남자","합계",3304398,903625,586228,1345131,190500,44377,234537
"전국","남자","20세 미만",33854,2719,2487,22251,2441,2201,1755
"전국","남자","20~24",219029,15560,29889,139465,12849,10289,10977
"전국","남자","25~29",433190,44841,119810,218294,17292,4405,28548
"전국","남자","30~34",394473,67736,124781,161286,13796,2036,24838
"전국","남자","35~39",320100,82077,77528,126973,12064,1762,19696
"전국","남자","40~44",272897,77434,48655,110523,13668,1976,20641
"전국","남자","45~49",299310,88210,43166,122120,19204,3056,23554
"전국","남자","50~54",300477,88127,36357,121695,23311,4053,26934
"전국","남자","55~59",294220,94719,31017,112732,25836,4647,25269
"전국","남자","60~64",270517,101475,26694,94728,23354,4244,20022
"전국","남자","65~69",180497,77323,17791,55631,13695,2810,13247
"전국","남자","70~74",119128,59800,11396,30610,7389,1565,8368
"전국","남자","75~79",79884,45654,8640,16316,3361,758,5155
"전국","남자","80~84",53056,34297,5121,8354,1573,432,3279
"전국","남자","85세 이상",33766,23653,2896,4153,667,143,2254
"전국","여자","합계",3338956,1375611,573058,1110752,88298,33610,157627
"전국","여자","20세 미만",38265,2344,3666,26646,2177,2188,1244
"전국","여자","20~24",277090,15900,43861,188235,10540,10239,8315
"전국","여자","25~29",341920,30369,106178,181196,8358,2121,13698
"전국","여자","30~34",223843,32690,72751,101672,5706,1026,9998
"전국","여자","35~39",176927,40235,45753,76611,5226,826,8276
"전국","여자","40~44",154360,44727,34269,62567,4524,841,7432
"전국","여자","45~49",177189,62798,34392,65240,5203,1309,8247
"전국","여자","50~54",197482,81205,32358,66698,6401,1693,9127
"전국","여자","55~59",247316,119156,36343,70298,7855,2371,11293
"전국","여자","60~64",310184,168249,40706,77022,8446,2609,13152
"전국","여자","65~69",277787,165521,32011,59177,6681,2143,12254
"전국","여자","70~74",263396,172004,27493,44836,5075,1762,12226
