"행정구역별","성별","연령별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"동부","남자","45~49",239658,46284,20188,10226,6723,6468,5239,2717,503,19648,12746,9701,14401,18839,23372,20852,17787,2888,1076,-
"동부","남자","50~54",231506,36096,15890,8993,6603,5469,4662,2298,529,19711,13924,10235,15136,19649,26333,22578,19438,2652,1310,-
"동부","남자","55~59",217066,28317,13324,8447,6138,4909,4284,1927,510,18796,12667,11004,16006,19113,25800,23097,19399,2244,1084,-
"동부","남자","60~64",194122,24610,13284,7328,5739,4767,3916,2156,478,16432,10643,9882,14449,16144,22142,21024,18401,2065,662,-
"동부","남자","65~69",127458,13742,9031,5094,3446,2821,2478,1371,217,10294,5919,6200,9775,11462,15188,14444,14205,1117,654,-
"동부","남자","70~74",83427,9200,4483,3100,2311,1741,1514,894,224,6531,3240,3479,6311,8532,10412,9808,8981,818,1848,-
"동부","남자","75세 이상",108835,9516,3904,3462,2425,2095,1895,1243,291,9172,5157,5611,8602,9655,11374,13509,11470,993,8461,-
"동부","여자","합계",2671072,382298,180715,118989,81558,73553,64276,44944,5759,271754,133420,118721,167018,191081,239378,261809,246195,32375,57229,-
"동부","여자","20세 미만",33569,3654,2207,1464,1151,1150,1748,1115,88,5183,1617,1842,2345,1670,2166,2660,2601,614,294,-
"동부","여자","20~24",248837,32152,16950,13901,9689,10167,10664,8011,388,36486,11859,9998,12941,14049,14449,19915,21697,3954,1567,-
"동부","여자","25~29",315132,56194,26222,19390,14204,12760,11508,9793,489,46903,11551,10879,11613,16271,16001,20237,24321,4636,2160,-
"동부","여자","30~34",204497,45200,19680,11453,8520,7180,6293,4744,298,27090,7955,6525,8111,10381,10396,12068,13700,2350,2553,-
"동부","여자","35~39",159234,36858,15668,8287,5795,5349,4428,3340,244,17181,7186,5115,6946,9187,9776,10339,10010,1899,1626,-
"동부","여자","40~44",135448,31181,12827,6600,4476,3876,3342,2175,309,12147,6324,4411,7209,8587,10206,10062,8550,1611,1555,-
"동부","여자","45~49",150873,32362,12546,6746,4261,3862,3381,1626,372,12589,7928,6108,8754,10480,12314,12276,10566,2069,2633,-
"동부","여자","50~54",161804,25892,11228,6627,4129,3533,3134,1355,439,13213,10461,7695,10681,12309,16258,15633,13921,2276,3020,-
