"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",1인가구(5세 이상)-계,제약없음-계,제약있음-계,시각장애,청각장애,언어장애,치매,뇌졸중(중풍),걷기계단 오르기들고 운반하기,지적·자폐성 장애,정신적 질환 등 정신적제약,미상
"동부","남자","35~39세",200580,194676,5904,799,582,452,82,207,3417,467,1162,-
"동부","남자","40~44세",200562,191743,8819,1133,739,610,77,329,5053,598,1770,-
"동부","남자","45~49세",186163,174247,11916,1277,894,910,89,741,7250,767,2369,-
"동부","남자","50~54세",178079,161436,16643,1688,1207,1020,98,1510,10711,829,3103,-
"동부","남자","55~59세",162313,142179,20134,1833,1633,1046,167,2073,13403,936,3279,-
"동부","남자","60~64세",110088,93007,17081,1449,1420,749,209,2047,12211,531,1987,-
"동부","남자","65~69세",81490,65175,16315,1541,1981,624,255,1709,11764,339,1308,-
"동부","남자","70~74세",62575,46869,15706,1380,2518,544,324,1395,11944,201,822,-
"동부","남자","75세 이상",78270,46700,31570,2641,8163,1159,1448,2313,23966,274,1364,-
"동부","여자","합계",2211491,1836368,375123,24621,41630,8678,11783,16399,321438,4378,23176,-
"동부","여자","5~19세",26072,25908,164,25,14,13,-,-,61,5,62,-
"동부","여자","20~24세",175402,174327,1075,98,168,44,-,8,419,78,340,-
"동부","여자","25~29세",188775,187168,1607,182,185,122,-,27,828,127,498,-
"동부","여자","30~34세",161938,160001,1937,223,201,164,32,48,969,153,501,-
"동부","여자","35~39세",127666,125039,2627,313,175,233,14,66,1450,277,670,-
"동부","여자","40~44세",127981,123817,4164,435,268,171,30,112,2478,251,1074,-
"동부","여자","45~49세",134176,127435,6741,483,367,373,54,237,4335,406,1823,-
"동부","여자","50~54세",155313,142642,12671,865,685,538,78,637,8830,460,2466,-
"동부","여자","55~59세",191988,171353,20635,1308,1382,679,136,970,15776,514,2960,-
"동부","여자","60~64세",180339,152212,28127,1509,1469,713,333,1612,23521,581,2478,-
"동부","여자","65~69세",185021,140952,44069,2721,2687,754,600,2078,38569,347,2180,-
"동부","여자","70~74세",190627,127012,63615,4054,4762,1024,1243,3020,56807,340,2169,-
