"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"전국","여자","60~64",231393,42151,22412,13088,10489,6578,6838,5488,521,41306,9137,7881,8909,10252,10133,16184,17460,2393,173,-
"전국","여자","65~69",251551,44704,22881,13627,11157,7704,6611,4492,475,43054,9915,7399,11516,13015,14722,18190,19120,2865,104,-
"전국","여자","70~74",289772,44870,22715,15172,11468,7761,6242,4614,631,47513,13429,10727,15390,16062,20792,24591,24585,3126,84,-
"전국","여자","75세 이상",659256,80344,41222,27667,23117,16999,12239,8203,2183,95683,30680,27856,41479,46594,64440,68625,61901,9868,156,-
"동부","계","합계",4123510,1091439,347402,226560,230690,162507,162196,86198,4138,835564,110062,97663,103856,143697,85823,164127,216789,41534,13265,-
"동부","계","20세 미만",51029,7226,3387,2622,1897,2297,2636,1464,96,7615,2378,2131,2889,2483,2379,4297,4135,761,336,-
"동부","계","20~24",320381,77002,24281,16633,12853,14243,22145,5230,408,48752,14257,10977,13521,14116,6131,18718,15829,2267,3018,-
"동부","계","25~29",422092,146193,26701,17115,17971,15807,19225,7578,600,79415,8954,10489,13687,12350,5993,16854,17274,2946,2940,-
"동부","계","30~34",410584,144208,22421,16209,20928,14932,14280,8759,559,88009,6511,8321,11011,10463,6559,13724,18619,3077,1994,-
"동부","계","35~39",328246,101707,19301,14214,19297,13093,10905,7335,411,76195,5828,6304,8012,8997,5273,10772,16543,3017,1042,-
"동부","계","40~44",328543,90567,21497,16327,20508,11853,11443,7662,426,80642,6420,6696,7282,9223,5793,10433,17273,3619,879,-
"동부","계","45~49",320339,77867,23611,17452,20261,12055,10848,8039,509,75787,7561,7341,7207,10149,6604,11813,18468,3946,821,-
"동부","계","50~54",333392,73547,27930,19411,22672,12900,12613,8048,445,72618,9401,7844,8110,11311,7749,13477,20423,3932,961,-
"동부","계","55~59",354301,79519,35499,21081,22985,13434,13527,8511,285,72529,10153,8442,7833,12745,8046,14304,20853,4060,495,-
"동부","계","60~64",290427,67823,34270,19230,17143,10558,10894,7145,124,54290,7913,6965,5304,10746,6368,11393,16978,3039,244,-
"동부","계","65~69",266511,65563,31276,17662,15317,10711,9853,5211,90,49190,7115,5293,5089,10614,6272,9799,14422,2825,209,-
"동부","계","70~74",253202,61274,28944,18261,14124,10303,8414,4534,72,46950,8136,5647,4735,9701,6080,9903,13443,2541,140,-
"동부","계","75세 이상",444463,98943,48284,30343,24734,20321,15413,6682,113,83572,15435,11213,9176,20799,12576,18640,22529,5504,186,-
"동부","남자","합계",1912019,502623,143890,95775,112493,74127,76232,44812,2073,413199,49618,45216,50747,63362,37705,72871,102343,17765,7168,-
"동부","남자","20세 미만",24957,3464,1509,1090,1019,1066,1249,623,43,3983,1319,1055,1354,1231,1156,2222,1987,381,206,-
"동부","남자","20~24",144979,29942,10159,7290,6240,6145,9664,2877,151,23547,8510,5278,5763,7266,3001,9137,8038,928,1043,-
"동부","남자","25~29",233317,71757,14548,10036,10516,8801,11159,5055,366,46190,5644,6205,7961,7348,3491,10255,10559,1590,1836,-
"동부","남자","30~34",248646,81228,12702,9734,12890,9054,8599,6291,284,56375,3810,5093,7325,6443,4249,8934,12593,1809,1233,-
"동부","남자","35~39",200580,57357,11360,8498,12052,8384,6696,5184,199,48320,3451,4047,5463,5874,3609,6717,11108,1632,629,-
"동부","남자","40~44",200562,52663,12515,9546,13224,7645,6893,5158,250,50486,3909,3935,4658,5848,3841,6358,11077,2030,526,-
"동부","남자","45~49",186163,45595,13441,10130,12148,7230,6234,4651,256,45256,4185,4160,4184,5731,3655,6425,10375,2050,457,-
"동부","남자","50~54",178079,40138,14387,9709,13047,6723,6547,4374,260,40419,4675,3947,4391,5899,3823,6461,10680,1983,616,-
"동부","남자","55~59",162313,37673,15559,8843,11208,6158,6427,4022,131,34517,4596,3806,3371,5319,3539,5782,9170,1902,290,-
"동부","남자","60~64",110088,26054,12657,6837,7205,4010,4111,2741,54,21180,3040,2498,2053,3825,2327,3793,6401,1193,109,-
"동부","남자","65~69",81490,21181,9173,4852,4952,3024,3254,1640,53,15694,2059,1630,1609,3080,1693,2329,4249,908,110,-
"동부","남자","70~74",62575,16629,7108,4166,3607,2547,2195,1059,13,11705,1950,1458,1053,2305,1328,1901,2858,631,62,-
"동부","남자","75세 이상",78270,18942,8772,5044,4385,3340,3204,1137,13,15527,2470,2104,1562,3193,1993,2557,3248,728,51,-
"동부","여자","합계",2211491,588816,203512,130785,118197,88380,85964,41386,2065,422365,60444,52447,53109,80335,48118,91256,114446,23769,6097,-
"동부","여자","20세 미만",26072,3762,1878,1532,878,1231,1387,841,53,3632,1059,1076,1535,1252,1223,2075,2148,380,130,-
"동부","여자","20~24",175402,47060,14122,9343,6613,8098,12481,2353,257,25205,5747,5699,7758,6850,3130,9581,7791,1339,1975,-
"동부","여자","25~29",188775,74436,12153,7079,7455,7006,8066,2523,234,33225,3310,4284,5726,5002,2502,6599,6715,1356,1104,-
"동부","여자","30~34",161938,62980,9719,6475,8038,5878,5681,2468,275,31634,2701,3228,3686,4020,2310,4790,6026,1268,761,-
"동부","여자","35~39",127666,44350,7941,5716,7245,4709,4209,2151,212,27875,2377,2257,2549,3123,1664,4055,5435,1385,413,-
"동부","여자","40~44",127981,37904,8982,6781,7284,4208,4550,2504,176,30156,2511,2761,2624,3375,1952,4075,6196,1589,353,-
"동부","여자","45~49",134176,32272,10170,7322,8113,4825,4614,3388,253,30531,3376,3181,3023,4418,2949,5388,8093,1896,364,-
"동부","여자","50~54",155313,33409,13543,9702,9625,6177,6066,3674,185,32199,4726,3897,3719,5412,3926,7016,9743,1949,345,-
"동부","여자","55~59",191988,41846,19940,12238,11777,7276,7100,4489,154,38012,5557,4636,4462,7426,4507,8522,11683,2158,205,-
"동부","여자","60~64",180339,41769,21613,12393,9938,6548,6783,4404,70,33110,4873,4467,3251,6921,4041,7600,10577,1846,135,-
"동부","여자","65~69",185021,44382,22103,12810,10365,7687,6599,3571,37,33496,5056,3663,3480,7534,4579,7470,10173,1917,99,-
"동부","여자","70~74",190627,44645,21836,14095,10517,7756,6219,3475,59,35245,6186,4189,3682,7396,4752,8002,10585,1910,78,-
"동부","여자","75세 이상",366193,80001,39512,25299,20349,16981,12209,5545,100,68045,12965,9109,7614,17606,10583,16083,19281,4776,135,-
"읍부","계","합계",450831,8361,11939,10197,4193,1362,1508,10892,5927,98813,32102,30775,49118,17447,47245,66708,41337,12040,867,-
"읍부","계","20세 미만",4082,287,123,118,151,61,57,92,185,723,132,291,527,189,213,545,315,48,25,-
"읍부","계","20~24",21747,1155,613,647,495,251,214,545,1737,3467,781,1477,2922,914,959,4314,1086,57,113,-
"읍부","계","25~29",25555,1268,715,829,297,244,301,680,831,5620,1323,2526,3078,665,1399,3530,1917,158,174,-
"읍부","계","30~34",28161,1086,1005,869,285,185,219,870,329,7753,1431,2255,2941,709,1967,3707,2154,237,159,-
"읍부","계","35~39",25648,678,1123,689,211,105,123,777,317,7770,1356,1795,2552,735,1722,3181,2121,345,48,-
"읍부","계","40~44",29023,652,1099,824,277,84,101,1069,276,8664,1618,1871,3136,611,2100,3580,2431,569,61,-
