"행정구역별(시군구)","거처의종류별","사용방수별",2020,2020,2020,2020,2020,2020,2020
"행정구역별(시군구)","거처의종류별","사용방수별",1인가구,자기집,전세(월세 없음),보증금 있는 월세,보증금 없는 월세,사글세,무상(관사 사택 등)
"전국","계","계",6643354,2279236,1159286,2455883,278798,77987,392164
"전국","계","1개",1094652,64435,174969,655813,115558,30745,53132
"전국","계","2개",1229211,170938,244513,677431,56918,14912,64499
"전국","계","3개",2041651,621802,415225,802028,63118,18994,120484
"전국","계","4개 이상",2277840,1422061,324579,320611,43204,13336,154049
"전국","주택","계",5922815,2159488,1012027,2156559,203463,70004,321274
"전국","주택","1개",949421,48989,165395,616201,62526,26996,29314
"전국","주택","2개",854787,127348,151696,481101,41121,12117,41404
"전국","주택","3개",1919894,593876,383564,754515,59512,18164,110263
"전국","주택","4개 이상",2198713,1389275,311372,304742,40304,12727,140293
"전국","단독주택","계",2919454,852736,467257,1243523,144145,56195,155598
"전국","단독주택","1개",769797,42515,129271,492763,54440,25128,25680
"전국","단독주택","2개",538423,93162,97534,283376,28434,9360,26557
"전국","단독주택","3개",857629,257338,166885,334037,37630,12665,49074
"전국","단독주택","4개 이상",753605,459721,73567,133347,23641,9042,54287
"전국","아파트","계",2125537,1007737,338001,620939,30829,7087,120944
"전국","아파트","1개",63240,3737,10324,45363,1780,536,1500
"전국","아파트","2개",179065,21525,22236,119897,5373,1114,8920
"전국","아파트","3개",774283,243436,131236,335847,14009,3532,46223
"전국","아파트","4개 이상",1108949,739039,174205,119832,9667,1905,64301
"전국","연립주택","계",114338,57521,19270,23294,3447,952,9854
"전국","연립주택","1개",3062,93,575,2051,158,73,112
"전국","연립주택","2개",9400,913,1730,4904,510,251,1092
"전국","연립주택","3개",35384,15542,6912,7834,1322,327,3447
"전국","연립주택","4개 이상",66492,40973,10053,8505,1457,301,5203
"전국","다세대주택","계",635985,216783,165107,210491,13942,3824,25838
"전국","다세대주택","1개",71567,828,16364,50659,1834,683,1199
"전국","다세대주택","2개",95880,8424,24657,56285,2992,863,2659
"전국","다세대주택","3개",229360,72125,74172,67449,5107,1159,9348
"전국","다세대주택","4개 이상",239178,135406,49914,36098,4009,1119,12632
"전국","비거주용 건물 내 주택","계",127501,24711,22392,58312,11100,1946,9040
"전국","비거주용 건물 내 주택","1개",41755,1816,8861,25365,4314,576,823
"전국","비거주용 건물 내 주택","2개",32019,3324,5539,16639,3812,529,2176
"전국","비거주용 건물 내 주택","3개",23238,5435,4359,9348,1444,481,2171
"전국","비거주용 건물 내 주택","4개 이상",30489,14136,3633,6960,1530,360,3870
"전국","주택이외의 거처","계",720539,119748,147259,299324,75335,7983,70890
"전국","주택이외의 거처","1개",145231,15446,9574,39612,53032,3749,23818
"전국","주택이외의 거처","2개",374424,43590,92817,196330,15797,2795,23095
"전국","주택이외의 거처","3개",121757,27926,31661,47513,3606,830,10221
"전국","주택이외의 거처","4개 이상",79127,32786,13207,15869,2900,609,13756
"동부","계","계",5301112,1539193,1056098,2182718,223626,55523,243954
"동부","계","1개",949505,37085,163215,596920,101215,21860,29210
"동부","계","2개",1035026,97826,229864,613157,45829,11175,37175
"동부","계","3개",1656451,425746,381691,708359,47296,13848,79511
"동부","계","4개 이상",1660130,978536,281328,264282,29286,8640,98058
"동부","주택","계",4682655,1459313,914043,1898817,154824,48749,206909
"동부","주택","1개",830522,29109,154005,560076,51299,18471,17562
"동부","주택","2개",692102,64236,139514,424447,31783,8635,23487
"동부","주택","3개",1554455,406845,351164,664160,44602,13368,74316
"동부","주택","4개 이상",1605576,959123,269360,250134,27140,8275,91544
"동부","단독주택","계",2091897,330675,423098,1106918,107843,38107,85256
"동부","단독주택","1개",662672,23180,119484,443791,43976,17210,15031
"동부","단독주택","2개",419636,35373,88854,252652,21309,6443,15005
"동부","단독주택","3개",633465,114533,152044,300385,27953,8931,29619
"동부","단독주택","4개 이상",376124,157589,62716,110090,14605,5523,25601
"동부","아파트","계",1811487,873100,296959,524493,22919,5483,88533
"동부","아파트","1개",58706,3475,9899,42218,1565,385,1164
"동부","아파트","2개",149510,18657,20227,100647,4232,899,4848
"동부","아파트","3개",658687,209482,117683,285608,10055,2770,33089
"동부","아파트","4개 이상",944584,641486,149150,96020,7067,1429,49432
"동부","연립주택","계",89481,45329,16286,18473,2534,722,6137
"동부","연립주택","1개",2717,76,522,1853,133,60,73
"동부","연립주택","2개",6958,615,1498,3705,408,213,519
"동부","연립주택","3개",28429,12561,6028,6427,996,246,2171
"동부","연립주택","4개 이상",51377,32077,8238,6488,997,203,3374
"동부","다세대주택","계",583486,194186,156840,196277,11972,2986,21225
"동부","다세대주택","1개",66625,801,15413,47754,1515,374,768
"동부","다세대주택","2개",89308,7529,23704,52845,2640,702,1888
"동부","다세대주택","3개",215707,66931,71496,63732,4523,1030,7995
"동부","다세대주택","4개 이상",211846,118925,46227,31946,3294,880,10574
"동부","비거주용 건물 내 주택","계",106304,16023,20860,52656,9556,1451,5758
"동부","비거주용 건물 내 주택","1개",39802,1577,8687,24460,4110,442,526
"동부","비거주용 건물 내 주택","2개",26690,2062,5231,14598,3194,378,1227
"동부","비거주용 건물 내 주택","3개",18167,3338,3913,8008,1075,391,1442
"동부","비거주용 건물 내 주택","4개 이상",21645,9046,3029,5590,1177,240,2563
"동부","주택이외의 거처","계",618457,79880,142055,283901,68802,6774,37045
